alt_haplotype_id,primary_contig_id,symbol,source
ENSG00000206492,ENSG00000204590,GNL1,ensembl_alt_contig
ENSG00000206493,ENSG00000204592,HLA-E,ensembl_alt_contig
ENSG00000206495,ENSG00000204599,TRIM39,ensembl_alt_contig
ENSG00000206500,ENSG00000204618,RNF39,ensembl_alt_contig
ENSG00000206501,ENSG00000204619,PPP1R11,ensembl_alt_contig
ENSG00000206504,ENSG00000204625,HCG9,ensembl_alt_contig
ENSG00000206505,ENSG00000206503,HLA-A,ensembl_alt_contig
ENSG00000206506,ENSG00000204632,HLA-G,ensembl_alt_contig
ENSG00000206509,ENSG00000204642,HLA-F,ensembl_alt_contig
ENSG00000206510,ENSG00000204644,ZFP57,ensembl_alt_contig
ENSG00000206511,ENSG00000204681,GABBR1,ensembl_alt_contig
ENSG00000206512,ENSG00000204657,OR2H2,ensembl_alt_contig
ENSG00000206513,ENSG00000213886,UBD,ensembl_alt_contig
ENSG00000206515,ENSG00000204687,MAS1L,ensembl_alt_contig
ENSG00000206516,ENSG00000204688,OR2H1,ensembl_alt_contig
ENSG00000206517,ENSG00000204694,OR11A1,ensembl_alt_contig
ENSG00000206519,ENSG00000231301,RPL13AP,ensembl_alt_contig
ENSG00000206522,ENSG00000204701,OR2J3,ensembl_alt_contig
ENSG00000206523,ENSG00000204702,OR2J1,ensembl_alt_contig
ENSG00000206524,ENSG00000204703,OR2B3,ensembl_alt_contig
ENSG00000206525,ENSG00000204704,OR2W1,ensembl_alt_contig
ENSG00000206526,ENSG00000204709,LINC01556,ensembl_alt_contig
ENSG00000206694,ENSG00000201183,RNVU1-3,ensembl_id_history_name
ENSG00000206783,ENSG00000199551,RNU6-545P,ensembl_alt_contig
ENSG00000206946,ENSG00000278331,RNU6-156P,ensembl_id_history_name
ENSG00000207106,ENSG00000277610,RNVU1-4,ensembl_id_history_name
ENSG00000207418,ENSG00000206585,RNVU1-7,ensembl_id_history_name
ENSG00000207477,ENSG00000207010,RNU6-318P,ensembl_alt_contig
ENSG00000207553,ENSG00000283490,MIR518C,ensembl_id_history_name
ENSG00000207555,ENSG00000283540,MIR520F,ensembl_id_history_name
ENSG00000207556,ENSG00000283805,MIR636,ensembl_id_history_name
ENSG00000207558,ENSG00000207742,MIR487A,ensembl_id_history_name
ENSG00000207572,ENSG00000284499,MIR363,ensembl_id_history_name
ENSG00000207584,ENSG00000283745,MIR196B,ensembl_id_history_name
ENSG00000207601,ENSG00000284108,MIR611,ensembl_id_history_name
ENSG00000207602,ENSG00000284157,MIR106A,ensembl_id_history_name
ENSG00000207603,ENSG00000284179,MIR7-1,ensembl_id_history_name
ENSG00000207621,ENSG00000284363,MIR224,ensembl_id_history_name
ENSG00000207636,ENSG00000284343,MIR631,ensembl_id_history_name
ENSG00000207648,ENSG00000283926,MIR192,ensembl_id_history_name
ENSG00000207690,ENSG00000283798,MIR630,ensembl_id_history_name
ENSG00000207707,ENSG00000283822,MIR639,ensembl_id_history_name
ENSG00000207709,ENSG00000284443,MIR197,ensembl_id_history_name
ENSG00000207710,ENSG00000284043,MIR20B,ensembl_id_history_name
ENSG00000207720,ENSG00000283701,MIR555,ensembl_id_history_name
ENSG00000207733,ENSG00000283928,MIR637,ensembl_id_history_name
ENSG00000207747,ENSG00000283330,MIR518D,ensembl_id_history_name
ENSG00000207753,ENSG00000283751,MIR452,ensembl_id_history_name
ENSG00000207764,ENSG00000284508,MIR133A2,ensembl_id_history_name
ENSG00000207770,ENSG00000284134,MIR568,ensembl_id_history_name
ENSG00000207783,ENSG00000284498,MIR564,ensembl_id_history_name
ENSG00000207806,ENSG00000283685,MIR522,ensembl_id_history_name
ENSG00000207812,ENSG00000284107,MIR19B2,ensembl_id_history_name
ENSG00000207817,ENSG00000283759,MIR614,ensembl_id_history_name
ENSG00000207819,ENSG00000284329,MIR9-3,ensembl_id_history_name
ENSG00000207836,ENSG00000284049,MIR650,ensembl_id_history_name
ENSG00000207858,ENSG00000283783,MIR622,ensembl_id_history_name
ENSG00000207865,ENSG00000284357,MIR34A,ensembl_id_history_name
ENSG00000207875,ENSG00000284520,MIRLET7B,ensembl_id_history_name
ENSG00000207928,ENSG00000283774,MIR632,ensembl_id_history_name
ENSG00000207939,ENSG00000284567,MIR223,ensembl_id_history_name
ENSG00000207945,ENSG00000284197,MIR658,ensembl_id_history_name
ENSG00000207949,ENSG00000283844,MIR214,ensembl_id_history_name
ENSG00000207964,ENSG00000283891,MIR628,ensembl_id_history_name
ENSG00000207977,ENSG00000283289,MIR524,ensembl_id_history_name
ENSG00000208016,ENSG00000283455,MIR523,ensembl_id_history_name
ENSG00000208034,ENSG00000284538,MIR92A2,ensembl_id_history_name
ENSG00000208035,ENSG00000284182,MIR143,ensembl_id_history_name
ENSG00000208038,ENSG00000283998,MIR492,ensembl_id_history_name
ENSG00000211517,ENSG00000284191,MIR671,ensembl_id_history_name
ENSG00000211519,ENSG00000284386,MIR147B,ensembl_id_history_name
ENSG00000211524,ENSG00000284286,MIR718,ensembl_id_history_name
ENSG00000211535,ENSG00000284251,MIR711,ensembl_id_history_name
ENSG00000211619,ENSG00000273962,IGKV2-40,ensembl_id_history_name
ENSG00000211630,ENSG00000276566,IGKV1D-13,ensembl_id_history_name
ENSG00000211671,ENSG00000278196,IGLV2-8,ensembl_id_history_name
ENSG00000211852,ENSG00000278661,TRAJ37,ensembl_id_history_name
ENSG00000211853,ENSG00000276699,TRAJ36,ensembl_id_history_name
ENSG00000211936,ENSG00000276775,IGHV4-4,ensembl_id_history_name
ENSG00000211953,ENSG00000270550,IGHV3-30,ensembl_id_history_name
ENSG00000212076,ENSG00000283899,MIR761,ensembl_id_history_name
ENSG00000212544,ENSG00000275538,RNVU1-19,ensembl_id_history_name
ENSG00000212552,ENSG00000275084,SNORD91B,ensembl_id_history_name
ENSG00000212734,ENSG00000256806,C17orf100,ensembl_id_history_name
ENSG00000212866,ENSG00000204388,HSPA1B,ensembl_alt_contig
ENSG00000212998,ENSG00000279331,RBM12B-AS1,ensembl_id_history_name
ENSG00000213077,ENSG00000273018,FAM106A,ensembl_id_history_name
ENSG00000213494,ENSG00000276409,CCL14,ensembl_id_history_name
ENSG00000213686,ENSG00000215065,DUSP8P1,ensembl_id_history_name
ENSG00000213865,ENSG00000288596,C8orf44,ensembl_id_history_name
ENSG00000214181,ENSG00000277914,DDX6P2,ensembl_id_history_name
ENSG00000214566,ENSG00000277172,GAPDHP41,ensembl_id_history_name
ENSG00000214597,ENSG00000261587,TMEM249,ensembl_id_history_name
ENSG00000214982,ENSG00000239883,PARGP1,ensembl_id_history_name
ENSG00000215046,ENSG00000268235,TCP11X1,ensembl_id_history_name
ENSG00000215048,ENSG00000223865,HLA-DPB1,ensembl_alt_contig
ENSG00000215077,ENSG00000204256,BRD2,ensembl_alt_contig
ENSG00000215271,ENSG00000290292,HOMEZ,ensembl_id_history_name
ENSG00000215307,ENSG00000276290,RBBP4P3,ensembl_id_history_name
ENSG00000215323,ENSG00000284689,OR7E84P,ensembl_id_history_name
ENSG00000215328,ENSG00000204389,HSPA1A,ensembl_alt_contig
ENSG00000215405,ENSG00000277322,GOLGA6L6,ensembl_id_history_name
ENSG00000215425,ENSG00000198563,DDX39B,ensembl_alt_contig
ENSG00000215430,ENSG00000274052,OR7E156P,ensembl_id_history_name
ENSG00000215432,ENSG00000219926,OR7E104P,ensembl_id_history_name
ENSG00000215522,ENSG00000204580,DDR1,ensembl_alt_contig
ENSG00000215641,ENSG00000204713,TRIM27,ensembl_alt_contig
ENSG00000215699,ENSG00000188529,SRSF10,ensembl_alt_contig
ENSG00000215700,ENSG00000189266,PNRC2,ensembl_alt_contig
ENSG00000215860,ENSG00000215859,PDZK1P1,ensembl_id_history_name
ENSG00000215863,ENSG00000274020,LINC01138,ensembl_id_history_name
ENSG00000215946,ENSG00000283206,MIR941-1,ensembl_id_history_name
ENSG00000215998,ENSG00000284583,MIR935,ensembl_id_history_name
ENSG00000216042,ENSG00000284146,MIR922,ensembl_id_history_name
ENSG00000216083,ENSG00000283788,MIR936,ensembl_id_history_name
ENSG00000216090,ENSG00000284224,MIR937,ensembl_id_history_name
ENSG00000216105,ENSG00000284587,MIR943,ensembl_id_history_name
ENSG00000216133,ENSG00000284310,MIR939,ensembl_id_history_name
ENSG00000217281,ENSG00000228285,LYPLA2P1,ensembl_alt_contig
ENSG00000217792,ENSG00000240403,KIR3DL2,ensembl_alt_contig
ENSG00000218297,ENSG00000224233,OR2J4P,ensembl_alt_contig
ENSG00000218497,ENSG00000198040,ZNF84,ensembl_alt_contig
ENSG00000219041,ENSG00000270999,IGKV1OR2-118,ensembl_id_history_name
ENSG00000219374,ENSG00000277043,EEF1A1P42,ensembl_id_history_name
ENSG00000220379,ENSG00000224233,OR2J4P,ensembl_alt_contig
ENSG00000220391,ENSG00000227262,HCG4B,ensembl_alt_contig
ENSG00000220550,ENSG00000206474,OR10C1,ensembl_alt_contig
ENSG00000220890,ENSG00000206344,HCG27,ensembl_alt_contig
ENSG00000220903,ENSG00000172969,FRG2C,ensembl_alt_contig
ENSG00000221062,ENSG00000284481,MIR1292,ensembl_id_history_name
ENSG00000221160,ENSG00000284015,MIR1281,ensembl_id_history_name
ENSG00000221170,ENSG00000284458,MIR1304,ensembl_id_history_name
ENSG00000221182,ENSG00000283551,SNORD98,ensembl_id_history_name
ENSG00000221267,ENSG00000284446,MIR1236,ensembl_id_history_name
ENSG00000221290,ENSG00000283799,MIR1182,ensembl_id_history_name
ENSG00000221323,ENSG00000283768,MIR1178,ensembl_id_history_name
ENSG00000221366,ENSG00000284464,MIR1306,ensembl_id_history_name
ENSG00000221417,ENSG00000284193,MIR1257,ensembl_id_history_name
ENSG00000221419,ENSG00000284415,MIR1287,ensembl_id_history_name
ENSG00000221566,ENSG00000284268,MIR1181,ensembl_id_history_name
ENSG00000221667,ENSG00000284125,MIR1825,ensembl_id_history_name
ENSG00000221767,ENSG00000283867,MIR1307,ensembl_id_history_name
ENSG00000221795,ENSG00000283894,MIR1324,ensembl_id_history_name
ENSG00000221802,ENSG00000284139,MIR1234,ensembl_id_history_name
ENSG00000221972,ENSG00000288547,C3orf36,ensembl_id_history_name
ENSG00000221974,ENSG00000213780,GTF2H4,ensembl_alt_contig
ENSG00000222040,ENSG00000274286,ADRA2B,ensembl_id_history_name
ENSG00000222190,ENSG00000283416,MIR1910,ensembl_id_history_name
ENSG00000222326,ENSG00000284416,MIR1908,ensembl_id_history_name
ENSG00000222651,ENSG00000283888,MIR1469,ensembl_id_history_name
ENSG00000223111,ENSG00000288603,SNORA74C-2,ensembl_id_history_name
ENSG00000223244,ENSG00000284216,MIR1909,ensembl_id_history_name
ENSG00000223352,ENSG00000228078,HLA-U,ensembl_alt_contig
ENSG00000223355,ENSG00000204301,NOTCH4,ensembl_alt_contig
ENSG00000223364,ENSG00000204528,PSORS1C3,ensembl_alt_contig
ENSG00000223367,ENSG00000231500,RPS18,ensembl_alt_contig
ENSG00000223372,ENSG00000224557,HLA-DPB2,ensembl_alt_contig
ENSG00000223376,ENSG00000213900,RPS17P1,ensembl_alt_contig
ENSG00000223380,ENSG00000265808,SEC22B,ensembl_id_history_name
ENSG00000223412,ENSG00000224936,SUCLA2P1,ensembl_alt_contig
ENSG00000223439,ENSG00000204622,HLA-J,ensembl_alt_contig
ENSG00000223447,ENSG00000237398,HLA-DPA3,ensembl_alt_contig
ENSG00000223448,ENSG00000227507,LTB,ensembl_alt_contig
ENSG00000223454,ENSG00000233529,HCG21,ensembl_alt_contig
ENSG00000223465,ENSG00000204482,LST1,ensembl_alt_contig
ENSG00000223477,ENSG00000285294,LINC00842,ensembl_id_history_name
ENSG00000223481,ENSG00000204267,TAP2,ensembl_alt_contig
ENSG00000223494,ENSG00000137411,VARS2,ensembl_alt_contig
ENSG00000223524,ENSG00000275928,REXO1L11P,ensembl_id_history_name
ENSG00000223531,ENSG00000204616,TRIM31,ensembl_alt_contig
ENSG00000223532,ENSG00000234745,HLA-B,ensembl_alt_contig
ENSG00000223533,ENSG00000204536,CCHCR1,ensembl_alt_contig
ENSG00000223560,ENSG00000236405,UBQLN1P1,ensembl_alt_contig
ENSG00000223577,ENSG00000206344,HCG27,ensembl_alt_contig
ENSG00000223618,ENSG00000223501,VPS52,ensembl_alt_contig
ENSG00000223639,ENSG00000213719,CLIC1,ensembl_alt_contig
ENSG00000223654,ENSG00000137312,FLOT1,ensembl_alt_contig
ENSG00000223661,ENSG00000229776,C4B-AS1,ensembl_alt_contig
ENSG00000223666,ENSG00000204315,FKBPL,ensembl_alt_contig
ENSG00000223680,ENSG00000204580,DDR1,ensembl_alt_contig
ENSG00000223687,ENSG00000197935,ZNF311,ensembl_alt_contig
ENSG00000223693,ENSG00000224936,SUCLA2P1,ensembl_alt_contig
ENSG00000223696,ENSG00000237398,HLA-DPA3,ensembl_alt_contig
ENSG00000223699,ENSG00000204248,COL11A2,ensembl_alt_contig
ENSG00000223747,ENSG00000229776,C4B-AS1,ensembl_alt_contig
ENSG00000223752,ENSG00000137343,ATAT1,ensembl_alt_contig
ENSG00000223757,ENSG00000204396,VWA7,ensembl_alt_contig
ENSG00000223766,ENSG00000204576,PRR3,ensembl_alt_contig
ENSG00000223767,ENSG00000204308,RNF5,ensembl_alt_contig
ENSG00000223769,ENSG00000213900,RPS17P1,ensembl_alt_contig
ENSG00000223771,ENSG00000235238,SUMO2P1,ensembl_alt_contig
ENSG00000223775,ENSG00000204568,MRPS18B,ensembl_alt_contig
ENSG00000223793,ENSG00000237541,HLA-DQA2,ensembl_alt_contig
ENSG00000223797,ENSG00000280739,ENTPD3-AS1,ensembl_id_history_name
ENSG00000223833,ENSG00000204475,NCR3,ensembl_alt_contig
ENSG00000223840,ENSG00000236475,TRIM26BP,ensembl_alt_contig
ENSG00000223851,ENSG00000228415,PTMAP1,ensembl_alt_contig
ENSG00000223852,ENSG00000204644,ZFP57,ensembl_alt_contig
ENSG00000223853,ENSG00000232173,OR2H5P,ensembl_alt_contig
ENSG00000223858,ENSG00000204644,ZFP57,ensembl_alt_contig
ENSG00000223860,ENSG00000235963,MCCD1P1,ensembl_alt_contig
ENSG00000223887,ENSG00000204576,PRR3,ensembl_alt_contig
ENSG00000223894,ENSG00000231461,HLA-DPA2,ensembl_alt_contig
ENSG00000223898,ENSG00000204694,OR11A1,ensembl_alt_contig
ENSG00000223907,ENSG00000284543,LINC01226,ensembl_id_history_name
ENSG00000223919,ENSG00000226979,LTA,ensembl_alt_contig
ENSG00000223925,ENSG00000273872,SLC25A15P4,ensembl_id_history_name
ENSG00000223927,ENSG00000227939,RPL3P2,ensembl_alt_contig
ENSG00000223929,ENSG00000228590,MIR4432HG,ensembl_id_history_name
ENSG00000223932,ENSG00000204438,GPANK1,ensembl_alt_contig
ENSG00000223933,ENSG00000229068,TMPOP1,ensembl_alt_contig
ENSG00000223939,ENSG00000234515,PPP1R2P1,ensembl_alt_contig
ENSG00000223952,ENSG00000232810,TNF,ensembl_alt_contig
ENSG00000223957,ENSG00000204386,NEU1,ensembl_alt_contig
ENSG00000223980,ENSG00000206503,HLA-A,ensembl_alt_contig
ENSG00000223990,ENSG00000231461,HLA-DPA2,ensembl_alt_contig
ENSG00000223996,ENSG00000232757,ETF1P1,ensembl_alt_contig
ENSG00000224036,ENSG00000266217,CTSLP2,ensembl_id_history_name
ENSG00000224044,ENSG00000225797,UBDP1,ensembl_alt_contig
ENSG00000224052,ENSG00000223457,HTATSF1P1,ensembl_alt_contig
ENSG00000224053,ENSG00000231301,RPL13AP,ensembl_alt_contig
ENSG00000224056,ENSG00000204528,PSORS1C3,ensembl_alt_contig
ENSG00000224096,ENSG00000232940,HCG25,ensembl_alt_contig
ENSG00000224098,ENSG00000224796,RPL32P1,ensembl_alt_contig
ENSG00000224103,ENSG00000231389,HLA-DPA1,ensembl_alt_contig
ENSG00000224105,ENSG00000204542,C6orf15,ensembl_alt_contig
ENSG00000224108,ENSG00000232757,ETF1P1,ensembl_alt_contig
ENSG00000224120,ENSG00000204564,C6orf136,ensembl_alt_contig
ENSG00000224133,ENSG00000228022,HCG20,ensembl_alt_contig
ENSG00000224140,ENSG00000248290,TNXA,ensembl_alt_contig
ENSG00000224143,ENSG00000204371,EHMT2,ensembl_alt_contig
ENSG00000224145,ENSG00000204610,TRIM15,ensembl_alt_contig
ENSG00000224146,ENSG00000231301,RPL13AP,ensembl_alt_contig
ENSG00000224156,ENSG00000196230,TUBB,ensembl_alt_contig
ENSG00000224158,ENSG00000213916,RPL13P,ensembl_alt_contig
ENSG00000224168,ENSG00000204616,TRIM31,ensembl_alt_contig
ENSG00000224180,ENSG00000204536,CCHCR1,ensembl_alt_contig
ENSG00000224196,ENSG00000283307,OR5AK4P,ensembl_id_history_name
ENSG00000224197,ENSG00000226030,HLA-DQB3,ensembl_alt_contig
ENSG00000224200,ENSG00000204315,FKBPL,ensembl_alt_contig
ENSG00000224201,ENSG00000235961,PNMA6A,ensembl_id_history_name
ENSG00000224212,ENSG00000168394,TAP1,ensembl_alt_contig
ENSG00000224226,ENSG00000274808,TBC1D3B,ensembl_id_history_name
ENSG00000224234,ENSG00000206474,OR10C1,ensembl_alt_contig
ENSG00000224241,ENSG00000227609,TMEM183AP1,ensembl_alt_contig
ENSG00000224242,ENSG00000204290,BTNL2,ensembl_alt_contig
ENSG00000224246,ENSG00000196260,SFTA2,ensembl_alt_contig
ENSG00000224253,ENSG00000227758,HCG9P5,ensembl_alt_contig
ENSG00000224290,ENSG00000204444,APOM,ensembl_alt_contig
ENSG00000224293,ENSG00000227609,TMEM183AP1,ensembl_alt_contig
ENSG00000224305,ENSG00000232629,HLA-DQB2,ensembl_alt_contig
ENSG00000224313,ENSG00000204348,DXO,ensembl_alt_contig
ENSG00000224319,ENSG00000204657,OR2H2,ensembl_alt_contig
ENSG00000224320,ENSG00000206503,HLA-A,ensembl_alt_contig
ENSG00000224355,ENSG00000237042,MICG,ensembl_alt_contig
ENSG00000224362,ENSG00000238024,DDX39BP2,ensembl_alt_contig
ENSG00000224378,ENSG00000204516,MICB,ensembl_alt_contig
ENSG00000224379,ENSG00000137310,TCF19,ensembl_alt_contig
ENSG00000224392,ENSG00000213911,OR2G1P,ensembl_alt_contig
ENSG00000224395,ENSG00000204688,OR2H1,ensembl_alt_contig
ENSG00000224398,ENSG00000204435,CSNK2B,ensembl_alt_contig
ENSG00000224399,ENSG00000112473,SLC39A7,ensembl_alt_contig
ENSG00000224444,ENSG00000230164,MAS1LP1,ensembl_alt_contig
ENSG00000224446,ENSG00000224582,LINC01015,ensembl_alt_contig
ENSG00000224455,ENSG00000223501,VPS52,ensembl_alt_contig
ENSG00000224472,ENSG00000137310,TCF19,ensembl_alt_contig
ENSG00000224487,ENSG00000112462,OR12D3,ensembl_alt_contig
ENSG00000224496,ENSG00000204614,TRIM40,ensembl_alt_contig
ENSG00000224501,ENSG00000204388,HSPA1B,ensembl_alt_contig
ENSG00000224508,ENSG00000224328,MDC1-AS1,ensembl_alt_contig
ENSG00000224526,ENSG00000230795,HLA-K,ensembl_alt_contig
ENSG00000224538,ENSG00000235963,MCCD1P1,ensembl_alt_contig
ENSG00000224542,ENSG00000204616,TRIM31,ensembl_alt_contig
ENSG00000224544,ENSG00000204538,PSORS1C2,ensembl_alt_contig
ENSG00000224552,ENSG00000204427,ABHD16A,ensembl_alt_contig
ENSG00000224554,ENSG00000236603,RANP1,ensembl_alt_contig
ENSG00000224564,ENSG00000176998,HCG4,ensembl_alt_contig
ENSG00000224587,ENSG00000137337,MDC1,ensembl_alt_contig
ENSG00000224608,ENSG00000234745,HLA-B,ensembl_alt_contig
ENSG00000224619,ENSG00000231074,HCG18,ensembl_alt_contig
ENSG00000224633,ENSG00000197171,OR2B4P,ensembl_alt_contig
ENSG00000224639,ENSG00000224389,C4B,ensembl_alt_contig
ENSG00000224641,ENSG00000228022,HCG20,ensembl_alt_contig
ENSG00000224642,ENSG00000227214,HCG15,ensembl_alt_contig
ENSG00000224654,ENSG00000213886,UBD,ensembl_alt_contig
ENSG00000224693,ENSG00000231130,HLA-T,ensembl_alt_contig
ENSG00000224705,ENSG00000231074,HCG18,ensembl_alt_contig
ENSG00000224708,ENSG00000255552,LY6G6E,ensembl_alt_contig
ENSG00000224740,ENSG00000137312,FLOT1,ensembl_alt_contig
ENSG00000224744,ENSG00000204528,PSORS1C3,ensembl_alt_contig
ENSG00000224748,ENSG00000168394,TAP1,ensembl_alt_contig
ENSG00000224770,ENSG00000204290,BTNL2,ensembl_alt_contig
ENSG00000224774,ENSG00000204435,CSNK2B,ensembl_alt_contig
ENSG00000224782,ENSG00000204220,PFDN6,ensembl_alt_contig
ENSG00000224793,ENSG00000226030,HLA-DQB3,ensembl_alt_contig
ENSG00000224801,ENSG00000229142,HCG4P8,ensembl_alt_contig
ENSG00000224835,ENSG00000227198,C6orf47-AS1,ensembl_alt_contig
ENSG00000224841,ENSG00000237441,RGL2,ensembl_alt_contig
ENSG00000224882,ENSG00000275882,IKBKGP1,ensembl_id_history_name
ENSG00000224889,ENSG00000228415,PTMAP1,ensembl_alt_contig
ENSG00000224894,ENSG00000229281,GPR53P,ensembl_alt_contig
ENSG00000224923,ENSG00000228022,HCG20,ensembl_alt_contig
ENSG00000224925,ENSG00000203492,OR2N1P,ensembl_alt_contig
ENSG00000224929,ENSG00000237398,HLA-DPA3,ensembl_alt_contig
ENSG00000224941,ENSG00000137310,TCF19,ensembl_alt_contig
ENSG00000224952,ENSG00000204304,PBX2,ensembl_alt_contig
ENSG00000224954,ENSG00000233892,PAIP1P1,ensembl_alt_contig
ENSG00000224979,ENSG00000204392,LSM2,ensembl_alt_contig
ENSG00000224990,ENSG00000213911,OR2G1P,ensembl_alt_contig
ENSG00000224994,ENSG00000204599,TRIM39,ensembl_alt_contig
ENSG00000225023,ENSG00000229142,HCG4P8,ensembl_alt_contig
ENSG00000225029,ENSG00000214892,USP8P1,ensembl_alt_contig
ENSG00000225034,ENSG00000232173,OR2H5P,ensembl_alt_contig
ENSG00000225038,ENSG00000231226,TRIM31-AS1,ensembl_alt_contig
ENSG00000225048,ENSG00000223677,OR2AD1P,ensembl_alt_contig
ENSG00000225060,ENSG00000146112,PPP1R18,ensembl_alt_contig
ENSG00000225073,ENSG00000198563,DDX39B,ensembl_alt_contig
ENSG00000225103,ENSG00000237541,HLA-DQA2,ensembl_alt_contig
ENSG00000225109,ENSG00000233892,PAIP1P1,ensembl_alt_contig
ENSG00000225130,ENSG00000204616,TRIM31,ensembl_alt_contig
ENSG00000225132,ENSG00000224557,HLA-DPB2,ensembl_alt_contig
ENSG00000225141,ENSG00000204314,PRRT1,ensembl_alt_contig
ENSG00000225145,ENSG00000225851,HLA-S,ensembl_alt_contig
ENSG00000225150,ENSG00000213911,OR2G1P,ensembl_alt_contig
ENSG00000225164,ENSG00000204469,PRRC2A,ensembl_alt_contig
ENSG00000225201,ENSG00000204592,HLA-E,ensembl_alt_contig
ENSG00000225211,ENSG00000204475,NCR3,ensembl_alt_contig
ENSG00000225228,ENSG00000204511,MCCD1,ensembl_alt_contig
ENSG00000225237,ENSG00000237285,HNRNPA1P2,ensembl_alt_contig
ENSG00000225247,ENSG00000280236,OR12D2,ensembl_alt_contig
ENSG00000225248,ENSG00000227609,TMEM183AP1,ensembl_alt_contig
ENSG00000225273,ENSG00000259429,UBE2Q2P2,ensembl_id_history_name
ENSG00000225274,ENSG00000229281,GPR53P,ensembl_alt_contig
ENSG00000225291,ENSG00000204695,OR14J1,ensembl_alt_contig
ENSG00000225305,ENSG00000227609,TMEM183AP1,ensembl_alt_contig
ENSG00000225312,ENSG00000204228,HSD17B8,ensembl_alt_contig
ENSG00000225317,ENSG00000219797,PPIAP9,ensembl_alt_contig
ENSG00000225346,ENSG00000176998,HCG4,ensembl_alt_contig
ENSG00000225351,ENSG00000197935,ZNF311,ensembl_alt_contig
ENSG00000225368,ENSG00000227214,HCG15,ensembl_alt_contig
ENSG00000225390,ENSG00000227198,C6orf47-AS1,ensembl_alt_contig
ENSG00000225403,ENSG00000231402,WASF5P,ensembl_alt_contig
ENSG00000225412,ENSG00000204290,BTNL2,ensembl_alt_contig
ENSG00000225426,ENSG00000224582,LINC01015,ensembl_alt_contig
ENSG00000225429,ENSG00000224557,HLA-DPB2,ensembl_alt_contig
ENSG00000225441,ENSG00000204702,OR2J1,ensembl_alt_contig
ENSG00000225452,ENSG00000204308,RNF5,ensembl_alt_contig
ENSG00000225453,ENSG00000228415,PTMAP1,ensembl_alt_contig
