cancer_code,subtype,symbol,role,agent,pmid,pubmed_title,publication_year,supports_gene_or_agent,supports_disease_context,supports_role_and_phase,reviewed_on
SARC,MMNST,PMP2,biomarker,,PMID:24145644,"Malignant melanotic schwannian tumor: a clinicopathologic, immunohistochemical, and gene expression profiling study of 40 cases, with a proposal for the reclassification of ""melanotic schwannoma"".",2014,true,true,true,2026-07-17
SARC,MMNST,MPZ,biomarker,,PMID:24145644,"Malignant melanotic schwannian tumor: a clinicopathologic, immunohistochemical, and gene expression profiling study of 40 cases, with a proposal for the reclassification of ""melanotic schwannoma"".",2014,true,true,true,2026-07-17
SARC,MMNST,PRKAR1A,biomarker,,PMID:24145644,"Malignant melanotic schwannian tumor: a clinicopathologic, immunohistochemical, and gene expression profiling study of 40 cases, with a proposal for the reclassification of ""melanotic schwannoma"".",2014,true,true,true,2026-07-17
SARC,MMNST,PRKAR1A,biomarker,,PMID:37284154,"Malignant melanotic nerve sheath tumor with PRKAR1A, KMT2C, and GNAQ mutations.",2022,true,true,true,2026-07-17
BCC,,SMO,target,vismodegib,PMID:22670903,Efficacy and safety of vismodegib in advanced basal-cell carcinoma.,2012,true,true,true,2026-07-17
BCC,,SMO,target,sonidegib,PMID:27189494,Sonidegib for the treatment of advanced basal cell carcinoma: a comprehensive review of sonidegib and the BOLT trial with 12-month update.,2016,true,true,true,2026-07-17
BCC,,PTCH1,biomarker,,PMID:33997165,Distinct transcriptomic landscapes of cutaneous basal cell carcinomas and squamous cell carcinomas.,2021,true,true,true,2026-07-17
cSCC,,PDCD1,target,cemiplimab,PMID:29863979,PD-1 Blockade with Cemiplimab in Advanced Cutaneous Squamous-Cell Carcinoma.,2018,true,true,true,2026-07-17
cSCC,,CD274,biomarker,,PMID:29863979,PD-1 Blockade with Cemiplimab in Advanced Cutaneous Squamous-Cell Carcinoma.,2018,true,true,true,2026-07-17
GBC,,ERBB2,target,trastuzumab,PMID:34339623,"Pertuzumab and trastuzumab for HER2-positive, metastatic biliary tract cancer (MyPathway): a multicentre, open-label, phase 2a, multiple basket study.",2021,true,true,true,2026-07-17
CRANIO,papillary,BRAF,target,dabrafenib+trametinib,PMID:35155453,Dramatic Therapeutic Response to Dabrafenib Plus Trametinib in BRAF V600E Mutated Papillary Craniopharyngiomas: A Case Report and Literature Review.,2021,true,true,true,2026-07-17
CRANIO,adamantinomatous,CTNNB1,biomarker,,PMID:28859336,Molecular Analyses Reveal Inflammatory Mediators in the Solid Component and Cyst Fluid of Human Adamantinomatous Craniopharyngioma.,2017,true,true,true,2026-07-17
DIPG,,H3F3A,biomarker,,PMID:22389665,Mesenchymal transition and PDGFRA amplification/mutation are key distinct oncogenic events in pediatric diffuse intrinsic pontine gliomas.,2012,true,true,true,2026-07-17
DIPG,,ACVR1,biomarker,,PMID:24705250,Recurrent somatic mutations in ACVR1 in pediatric midline high-grade astrocytoma.,2014,true,true,true,2026-07-17
EPN,,ZFTA,biomarker,,PMID:24553141,C11orf95-RELA fusions drive oncogenic NF-κB signalling in ependymoma.,2014,true,true,true,2026-07-17
SARC,well_differentiated_liposarcoma,MDM2,biomarker,,PMID:30852045,Well-differentiated liposarcoma and dedifferentiated liposarcoma: An updated review.,2019,true,true,true,2026-07-17
SARC,well_differentiated_liposarcoma,CDK4,biomarker,,PMID:30852045,Well-differentiated liposarcoma and dedifferentiated liposarcoma: An updated review.,2019,true,true,true,2026-07-17
SARC,well_differentiated_liposarcoma,HMGA2,biomarker,,PMID:26336885,"Prognostic value of HMGA2, CDK4, and JUN amplification in well-differentiated and dedifferentiated liposarcomas.",2015,true,true,true,2026-07-17
ALCL,,TNFRSF8,biomarker,,PMID:22614995,Brentuximab vedotin (SGN-35) in patients with relapsed or refractory systemic anaplastic large-cell lymphoma: results of a phase II study.,2012,true,true,true,2026-07-17
ALCL,,TNFRSF8,target,brentuximab vedotin,PMID:22614995,Brentuximab vedotin (SGN-35) in patients with relapsed or refractory systemic anaplastic large-cell lymphoma: results of a phase II study.,2012,true,true,true,2026-07-17
ALCL,ALK-positive,ALK,target,crizotinib,PMID:41457564,Phase 1/2 Study of Crizotinib in Children With Relapsed/Refractory ALK-Positive Anaplastic Large Cell Lymphoma or Neuroblastoma in Japan.,2026,true,true,true,2026-07-17
MENINGIOMA,,NF2,biomarker,,PMID:38001599,"Unveiling a Biomarker Signature of Meningioma: The Need for a Panel of Genomic, Epigenetic, Proteomic, and RNA Biomarkers to Advance Diagnosis and Prognosis.",2023,true,true,true,2026-07-17
MENINGIOMA,,SSTR2,biomarker,,PMID:38048045,Evaluation of the SSTR2-targeted Radiopharmaceutical 177Lu-DOTATATE and SSTR2-specific 68Ga-DOTATATE PET as Imaging Biomarker in Patients with Intracranial Meningioma.,2024,true,true,true,2026-07-17
MENINGIOMA,,PGR,biomarker,,PMID:11517968,"Different distribution of c-myc and MIB-1 positive cells in malignant meningiomas with reference to TGFs, PDGF, and PgR expression.",2001,true,true,true,2026-07-17
MENINGIOMA,,SSTR2,target,177Lu-DOTATATE,PMID:38048045,Evaluation of the SSTR2-targeted Radiopharmaceutical 177Lu-DOTATATE and SSTR2-specific 68Ga-DOTATATE PET as Imaging Biomarker in Patients with Intracranial Meningioma.,2024,true,true,true,2026-07-17
CHOROID_PLEXUS,,TP53,biomarker,,PMID:31660579,Moderate-to-strong expression of FGFR3 and TP53 alterations in a subpopulation of choroid plexus tumors.,2020,true,true,true,2026-07-17
CHOROID_PLEXUS,,TTR,biomarker,,PMID:2356863,A marker for primary choroid plexus neoplasms.,1990,true,true,true,2026-07-17
